instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
216537605,845850,BANKEX24SEP62700CE,BANKEX,0,2024-09-30,62700.0,0.05,15,CE,BFO-OPT,BFO
216508165,845735,BANKEX24SEP62600CE,BANKEX,0,2024-09-30,62600.0,0.05,15,CE,BFO-OPT,BFO
216528901,845816,BANKEX24SEP62600PE,BANKEX,0,2024-09-30,62600.0,0.05,15,PE,BFO-OPT,BFO
216531717,845827,BANKEX24SEP62500CE,BANKEX,0,2024-09-30,62500.0,0.05,15,CE,BFO-OPT,BFO
216556037,845922,BANKEX24SEP62500PE,BANKEX,0,2024-09-30,62500.0,0.05,15,PE,BFO-OPT,BFO
216502533,845713,BANKEX24SEP62400CE,BANKEX,0,2024-09-30,62400.0,0.05,15,CE,BFO-OPT,BFO
216521989,845789,BANKEX24SEP62400PE,BANKEX,0,2024-09-30,62400.0,0.05,15,PE,BFO-OPT,BFO
216524293,845798,BANKEX24SEP62300CE,BANKEX,0,2024-09-30,62300.0,0.05,15,CE,BFO-OPT,BFO
216548613,845893,BANKEX24SEP62300PE,BANKEX,0,2024-09-30,62300.0,0.05,15,PE,BFO-OPT,BFO
216514565,845760,BANKEX24SEP62200PE,BANKEX,0,2024-09-30,62200.0,0.05,15,PE,BFO-OPT,BFO
216551941,845906,BANKEX24SEP62200CE,BANKEX,0,2024-09-30,62200.0,0.05,15,CE,BFO-OPT,BFO
216517381,845771,BANKEX24SEP62100CE,BANKEX,0,2024-09-30,62100.0,0.05,15,CE,BFO-OPT,BFO
216541189,845864,BANKEX24SEP62100PE,BANKEX,0,2024-09-30,62100.0,0.05,15,PE,BFO-OPT,BFO
216545029,845879,BANKEX24SEP62000CE,BANKEX,0,2024-09-30,62000.0,0.05,15,CE,BFO-OPT,BFO
216567045,845965,BANKEX24SEP62000PE,BANKEX,0,2024-09-30,62000.0,0.05,15,PE,BFO-OPT,BFO
216488965,845660,BANKEX24SEP61900CE,BANKEX,0,2024-09-30,61900.0,0.05,15,CE,BFO-OPT,BFO
216552709,845909,BANKEX24SEP61900PE,BANKEX,0,2024-09-30,61900.0,0.05,15,PE,BFO-OPT,BFO
216556549,845924,BANKEX24SEP61800CE,BANKEX,0,2024-09-30,61800.0,0.05,15,CE,BFO-OPT,BFO
216576517,846002,BANKEX24SEP61800PE,BANKEX,0,2024-09-30,61800.0,0.05,15,PE,BFO-OPT,BFO
216501765,845710,BANKEX24SEP61700PE,BANKEX,0,2024-09-30,61700.0,0.05,15,PE,BFO-OPT,BFO
216578309,846009,BANKEX24SEP61700CE,BANKEX,0,2024-09-30,61700.0,0.05,15,CE,BFO-OPT,BFO
216549381,845896,BANKEX24SEP61600CE,BANKEX,0,2024-09-30,61600.0,0.05,15,CE,BFO-OPT,BFO
216571397,845982,BANKEX24SEP61600PE,BANKEX,0,2024-09-30,61600.0,0.05,15,PE,BFO-OPT,BFO
216496133,845688,BANKEX24SEP61500PE,BANKEX,0,2024-09-30,61500.0,0.05,15,PE,BFO-OPT,BFO
216572933,845988,BANKEX24SEP61500CE,BANKEX,0,2024-09-30,61500.0,0.05,15,CE,BFO-OPT,BFO
216499717,845702,BANKEX24SEP61400CE,BANKEX,0,2024-09-30,61400.0,0.05,15,CE,BFO-OPT,BFO
216565253,845958,BANKEX24SEP61400PE,BANKEX,0,2024-09-30,61400.0,0.05,15,PE,BFO-OPT,BFO
216491781,845671,BANKEX24SEP61300PE,BANKEX,0,2024-09-30,61300.0,0.05,15,PE,BFO-OPT,BFO
216568581,845971,BANKEX24SEP61300CE,BANKEX,0,2024-09-30,61300.0,0.05,15,CE,BFO-OPT,BFO
216493573,845678,BANKEX24SEP61200CE,BANKEX,0,2024-09-30,61200.0,0.05,15,CE,BFO-OPT,BFO
216511749,845749,BANKEX24SEP61200PE,BANKEX,0,2024-09-30,61200.0,0.05,15,PE,BFO-OPT,BFO
216561669,845944,BANKEX24SEP61100CE,BANKEX,0,2024-09-30,61100.0,0.05,15,CE,BFO-OPT,BFO
216581381,846021,BANKEX24SEP61100PE,BANKEX,0,2024-09-30,61100.0,0.05,15,PE,BFO-OPT,BFO
216488709,845659,BANKEX24SEP61000CE,BANKEX,0,2024-09-30,61000.0,0.05,15,CE,BFO-OPT,BFO
216506629,845729,BANKEX24SEP61000PE,BANKEX,0,2024-09-30,61000.0,0.05,15,PE,BFO-OPT,BFO
216524805,845800,BANKEX24SEP60900CE,BANKEX,0,2024-09-30,60900.0,0.05,15,CE,BFO-OPT,BFO
216548869,845894,BANKEX24SEP60900PE,BANKEX,0,2024-09-30,60900.0,0.05,15,PE,BFO-OPT,BFO
216497157,845692,BANKEX24SEP60800CE,BANKEX,0,2024-09-30,60800.0,0.05,15,CE,BFO-OPT,BFO
216515077,845762,BANKEX24SEP60800PE,BANKEX,0,2024-09-30,60800.0,0.05,15,PE,BFO-OPT,BFO
216518149,845774,BANKEX24SEP60700CE,BANKEX,0,2024-09-30,60700.0,0.05,15,CE,BFO-OPT,BFO
216542469,845869,BANKEX24SEP60700PE,BANKEX,0,2024-09-30,60700.0,0.05,15,PE,BFO-OPT,BFO
216510213,845743,BANKEX24SEP60600PE,BANKEX,0,2024-09-30,60600.0,0.05,15,PE,BFO-OPT,BFO
216545541,845881,BANKEX24SEP60600CE,BANKEX,0,2024-09-30,60600.0,0.05,15,CE,BFO-OPT,BFO
216512517,845752,BANKEX24SEP60500CE,BANKEX,0,2024-09-30,60500.0,0.05,15,CE,BFO-OPT,BFO
216535301,845841,BANKEX24SEP60500PE,BANKEX,0,2024-09-30,60500.0,0.05,15,PE,BFO-OPT,BFO
216537349,845849,BANKEX24SEP60400CE,BANKEX,0,2024-09-30,60400.0,0.05,15,CE,BFO-OPT,BFO
216560901,845941,BANKEX24SEP60400PE,BANKEX,0,2024-09-30,60400.0,0.05,15,PE,BFO-OPT,BFO
216507909,845734,BANKEX24SEP60300CE,BANKEX,0,2024-09-30,60300.0,0.05,15,CE,BFO-OPT,BFO
216528645,845815,BANKEX24SEP60300PE,BANKEX,0,2024-09-30,60300.0,0.05,15,PE,BFO-OPT,BFO
216531461,845826,BANKEX24SEP60200CE,BANKEX,0,2024-09-30,60200.0,0.05,15,CE,BFO-OPT,BFO
216555781,845921,BANKEX24SEP60200PE,BANKEX,0,2024-09-30,60200.0,0.05,15,PE,BFO-OPT,BFO
216521733,845788,BANKEX24SEP60100PE,BANKEX,0,2024-09-30,60100.0,0.05,15,PE,BFO-OPT,BFO
216558853,845933,BANKEX24SEP60100CE,BANKEX,0,2024-09-30,60100.0,0.05,15,CE,BFO-OPT,BFO
216524037,845797,BANKEX24SEP60000CE,BANKEX,0,2024-09-30,60000.0,0.05,15,CE,BFO-OPT,BFO
216548357,845892,BANKEX24SEP60000PE,BANKEX,0,2024-09-30,60000.0,0.05,15,PE,BFO-OPT,BFO
216548101,845891,BANKEX24SEP59900CE,BANKEX,0,2024-09-30,59900.0,0.05,15,CE,BFO-OPT,BFO
216570373,845978,BANKEX24SEP59900PE,BANKEX,0,2024-09-30,59900.0,0.05,15,PE,BFO-OPT,BFO
216536837,845847,BANKEX24SEP59800PE,BANKEX,0,2024-09-30,59800.0,0.05,15,PE,BFO-OPT,BFO
216572421,845986,BANKEX24SEP59800CE,BANKEX,0,2024-09-30,59800.0,0.05,15,CE,BFO-OPT,BFO
216540933,845863,BANKEX24SEP59700CE,BANKEX,0,2024-09-30,59700.0,0.05,15,CE,BFO-OPT,BFO
216563717,845952,BANKEX24SEP59700PE,BANKEX,0,2024-09-30,59700.0,0.05,15,PE,BFO-OPT,BFO
216489733,845663,BANKEX24SEP59600PE,BANKEX,0,2024-09-30,59600.0,0.05,15,PE,BFO-OPT,BFO
216566789,845964,BANKEX24SEP59600CE,BANKEX,0,2024-09-30,59600.0,0.05,15,CE,BFO-OPT,BFO
216533765,845835,BANKEX24SEP59500CE,BANKEX,0,2024-09-30,59500.0,0.05,15,CE,BFO-OPT,BFO
216557573,845928,BANKEX24SEP59500PE,BANKEX,0,2024-09-30,59500.0,0.05,15,PE,BFO-OPT,BFO
216559877,845937,BANKEX24SEP59400CE,BANKEX,0,2024-09-30,59400.0,0.05,15,CE,BFO-OPT,BFO
216579333,846013,BANKEX24SEP59400PE,BANKEX,0,2024-09-30,59400.0,0.05,15,PE,BFO-OPT,BFO
216526853,845808,BANKEX24SEP59300CE,BANKEX,0,2024-09-30,59300.0,0.05,15,CE,BFO-OPT,BFO
216550149,845899,BANKEX24SEP59300PE,BANKEX,0,2024-09-30,59300.0,0.05,15,PE,BFO-OPT,BFO
216553989,845914,BANKEX24SEP59200CE,BANKEX,0,2024-09-30,59200.0,0.05,15,CE,BFO-OPT,BFO
216573701,845991,BANKEX24SEP59200PE,BANKEX,0,2024-09-30,59200.0,0.05,15,PE,BFO-OPT,BFO
216543493,845873,BANKEX24SEP59100PE,BANKEX,0,2024-09-30,59100.0,0.05,15,PE,BFO-OPT,BFO
216576773,846003,BANKEX24SEP59100CE,BANKEX,0,2024-09-30,59100.0,0.05,15,CE,BFO-OPT,BFO
216546309,845884,BANKEX24SEP59000CE,BANKEX,0,2024-09-30,59000.0,0.05,15,CE,BFO-OPT,BFO
216568837,845972,BANKEX24SEP59000PE,BANKEX,0,2024-09-30,59000.0,0.05,15,PE,BFO-OPT,BFO
216491525,845670,BANKEX24SEP58900CE,BANKEX,0,2024-09-30,58900.0,0.05,15,CE,BFO-OPT,BFO
216509701,845741,BANKEX24SEP58900PE,BANKEX,0,2024-09-30,58900.0,0.05,15,PE,BFO-OPT,BFO
216511493,845748,BANKEX24SEP58800CE,BANKEX,0,2024-09-30,58800.0,0.05,15,CE,BFO-OPT,BFO
216532485,845830,BANKEX24SEP58800PE,BANKEX,0,2024-09-30,58800.0,0.05,15,PE,BFO-OPT,BFO
216503813,845718,BANKEX24SEP58700PE,BANKEX,0,2024-09-30,58700.0,0.05,15,PE,BFO-OPT,BFO
216581125,846020,BANKEX24SEP58700CE,BANKEX,0,2024-09-30,58700.0,0.05,15,CE,BFO-OPT,BFO
216506373,845728,BANKEX24SEP58600CE,BANKEX,0,2024-09-30,58600.0,0.05,15,CE,BFO-OPT,BFO
216525829,845804,BANKEX24SEP58600PE,BANKEX,0,2024-09-30,58600.0,0.05,15,PE,BFO-OPT,BFO
216498437,845697,BANKEX24SEP58500PE,BANKEX,0,2024-09-30,58500.0,0.05,15,PE,BFO-OPT,BFO
216530437,845822,BANKEX24SEP58500CE,BANKEX,0,2024-09-30,58500.0,0.05,15,CE,BFO-OPT,BFO
216500741,845706,BANKEX24SEP58400CE,BANKEX,0,2024-09-30,58400.0,0.05,15,CE,BFO-OPT,BFO
216495877,845687,BANKEX24SEP56800CE,BANKEX,0,2024-09-30,56800.0,0.05,15,CE,BFO-OPT,BFO
216513541,845756,BANKEX24SEP56800PE,BANKEX,0,2024-09-30,56800.0,0.05,15,PE,BFO-OPT,BFO
216516869,845769,BANKEX24SEP56700CE,BANKEX,0,2024-09-30,56700.0,0.05,15,CE,BFO-OPT,BFO
216538885,845855,BANKEX24SEP56700PE,BANKEX,0,2024-09-30,56700.0,0.05,15,PE,BFO-OPT,BFO
216491269,845669,BANKEX24SEP56600CE,BANKEX,0,2024-09-30,56600.0,0.05,15,CE,BFO-OPT,BFO
216509445,845740,BANKEX24SEP56600PE,BANKEX,0,2024-09-30,56600.0,0.05,15,PE,BFO-OPT,BFO
216511237,845747,BANKEX24SEP56500CE,BANKEX,0,2024-09-30,56500.0,0.05,15,CE,BFO-OPT,BFO
216532229,845829,BANKEX24SEP56500PE,BANKEX,0,2024-09-30,56500.0,0.05,15,PE,BFO-OPT,BFO
216503557,845717,BANKEX24SEP56400PE,BANKEX,0,2024-09-30,56400.0,0.05,15,PE,BFO-OPT,BFO
216580869,846019,BANKEX24SEP56400CE,BANKEX,0,2024-09-30,56400.0,0.05,15,CE,BFO-OPT,BFO
216506117,845727,BANKEX24SEP56300CE,BANKEX,0,2024-09-30,56300.0,0.05,15,CE,BFO-OPT,BFO
216525573,845803,BANKEX24SEP56300PE,BANKEX,0,2024-09-30,56300.0,0.05,15,PE,BFO-OPT,BFO
216498181,845696,BANKEX24SEP56200PE,BANKEX,0,2024-09-30,56200.0,0.05,15,PE,BFO-OPT,BFO
216529925,845820,BANKEX24SEP56200CE,BANKEX,0,2024-09-30,56200.0,0.05,15,CE,BFO-OPT,BFO
216500485,845705,BANKEX24SEP56100CE,BANKEX,0,2024-09-30,56100.0,0.05,15,CE,BFO-OPT,BFO
216519173,845778,BANKEX24SEP56100PE,BANKEX,0,2024-09-30,56100.0,0.05,15,PE,BFO-OPT,BFO
216522757,845792,BANKEX24SEP56000CE,BANKEX,0,2024-09-30,56000.0,0.05,15,CE,BFO-OPT,BFO
216546053,845883,BANKEX24SEP56000PE,BANKEX,0,2024-09-30,56000.0,0.05,15,PE,BFO-OPT,BFO
216489989,845664,BANKEX24SEP55900PE,BANKEX,0,2024-09-30,55900.0,0.05,15,PE,BFO-OPT,BFO
216567813,845968,BANKEX24SEP55900CE,BANKEX,0,2024-09-30,55900.0,0.05,15,CE,BFO-OPT,BFO
216535045,845840,BANKEX24SEP55800CE,BANKEX,0,2024-09-30,55800.0,0.05,15,CE,BFO-OPT,BFO
216558085,845930,BANKEX24SEP55800PE,BANKEX,0,2024-09-30,55800.0,0.05,15,PE,BFO-OPT,BFO
216560645,845940,BANKEX24SEP55700CE,BANKEX,0,2024-09-30,55700.0,0.05,15,CE,BFO-OPT,BFO
216579845,846015,BANKEX24SEP55700PE,BANKEX,0,2024-09-30,55700.0,0.05,15,PE,BFO-OPT,BFO
216528133,845813,BANKEX24SEP55600CE,BANKEX,0,2024-09-30,55600.0,0.05,15,CE,BFO-OPT,BFO
216551173,845903,BANKEX24SEP55600PE,BANKEX,0,2024-09-30,55600.0,0.05,15,PE,BFO-OPT,BFO
216555269,845919,BANKEX24SEP55500CE,BANKEX,0,2024-09-30,55500.0,0.05,15,CE,BFO-OPT,BFO
216574469,845994,BANKEX24SEP55500PE,BANKEX,0,2024-09-30,55500.0,0.05,15,PE,BFO-OPT,BFO
216544517,845877,BANKEX24SEP55400PE,BANKEX,0,2024-09-30,55400.0,0.05,15,PE,BFO-OPT,BFO
216577285,846005,BANKEX24SEP55400CE,BANKEX,0,2024-09-30,55400.0,0.05,15,CE,BFO-OPT,BFO
216547589,845889,BANKEX24SEP55300CE,BANKEX,0,2024-09-30,55300.0,0.05,15,CE,BFO-OPT,BFO
216569861,845976,BANKEX24SEP55300PE,BANKEX,0,2024-09-30,55300.0,0.05,15,PE,BFO-OPT,BFO
216494085,845680,BANKEX24SEP55200PE,BANKEX,0,2024-09-30,55200.0,0.05,15,PE,BFO-OPT,BFO
216571909,845984,BANKEX24SEP55200CE,BANKEX,0,2024-09-30,55200.0,0.05,15,CE,BFO-OPT,BFO
216540421,845861,BANKEX24SEP55100CE,BANKEX,0,2024-09-30,55100.0,0.05,15,CE,BFO-OPT,BFO
216563205,845950,BANKEX24SEP55100PE,BANKEX,0,2024-09-30,55100.0,0.05,15,PE,BFO-OPT,BFO
216489221,845661,BANKEX24SEP55000PE,BANKEX,0,2024-09-30,55000.0,0.05,15,PE,BFO-OPT,BFO
216566277,845962,BANKEX24SEP55000CE,BANKEX,0,2024-09-30,55000.0,0.05,15,CE,BFO-OPT,BFO
216507141,845731,BANKEX24SEP54900CE,BANKEX,0,2024-09-30,54900.0,0.05,15,CE,BFO-OPT,BFO
216526597,845807,BANKEX24SEP54900PE,BANKEX,0,2024-09-30,54900.0,0.05,15,PE,BFO-OPT,BFO
216499205,845700,BANKEX24SEP54800PE,BANKEX,0,2024-09-30,54800.0,0.05,15,PE,BFO-OPT,BFO
216576261,846001,BANKEX24SEP54800CE,BANKEX,0,2024-09-30,54800.0,0.05,15,CE,BFO-OPT,BFO
216501509,845709,BANKEX24SEP54700CE,BANKEX,0,2024-09-30,54700.0,0.05,15,CE,BFO-OPT,BFO
216520197,845782,BANKEX24SEP54700PE,BANKEX,0,2024-09-30,54700.0,0.05,15,PE,BFO-OPT,BFO
282769157,1104567,BANKEX24SEP54600PE,BANKEX,0,2024-09-30,54600.0,0.05,15,PE,BFO-OPT,BFO
282778373,1104603,BANKEX24SEP54600CE,BANKEX,0,2024-09-30,54600.0,0.05,15,CE,BFO-OPT,BFO
282701573,1104303,BANKEX24SEP54500PE,BANKEX,0,2024-09-30,54500.0,0.05,15,PE,BFO-OPT,BFO
282800389,1104689,BANKEX24SEP54500CE,BANKEX,0,2024-09-30,54500.0,0.05,15,CE,BFO-OPT,BFO
282632197,1104032,BANKEX24SEP54400PE,BANKEX,0,2024-09-30,54400.0,0.05,15,PE,BFO-OPT,BFO
282739205,1104450,BANKEX24SEP54400CE,BANKEX,0,2024-09-30,54400.0,0.05,15,CE,BFO-OPT,BFO
282661637,1104147,BANKEX24SEP54300PE,BANKEX,0,2024-09-30,54300.0,0.05,15,PE,BFO-OPT,BFO
282761733,1104538,BANKEX24SEP54300CE,BANKEX,0,2024-09-30,54300.0,0.05,15,CE,BFO-OPT,BFO
282693125,1104270,BANKEX24SEP54200CE,BANKEX,0,2024-09-30,54200.0,0.05,15,CE,BFO-OPT,BFO
282796805,1104675,BANKEX24SEP54200PE,BANKEX,0,2024-09-30,54200.0,0.05,15,PE,BFO-OPT,BFO
282614277,1103962,BANKEX24SEP54100PE,BANKEX,0,2024-09-30,54100.0,0.05,15,PE,BFO-OPT,BFO
282622213,1103993,BANKEX24SEP54100CE,BANKEX,0,2024-09-30,54100.0,0.05,15,CE,BFO-OPT,BFO
283818757,1108667,BANKEX24SEP54000CE,BANKEX,0,2024-09-30,54000.0,0.05,15,CE,BFO-OPT,BFO
283977221,1109286,BANKEX24SEP54000PE,BANKEX,0,2024-09-30,54000.0,0.05,15,PE,BFO-OPT,BFO
283775749,1108499,BANKEX24SEP53900CE,BANKEX,0,2024-09-30,53900.0,0.05,15,CE,BFO-OPT,BFO
283930885,1109105,BANKEX24SEP53900PE,BANKEX,0,2024-09-30,53900.0,0.05,15,PE,BFO-OPT,BFO
283974917,1109277,BANKEX24SEP53800PE,BANKEX,0,2024-09-30,53800.0,0.05,15,PE,BFO-OPT,BFO
283989765,1109335,BANKEX24SEP53800CE,BANKEX,0,2024-09-30,53800.0,0.05,15,CE,BFO-OPT,BFO
283870469,1108869,BANKEX24SEP53700PE,BANKEX,0,2024-09-30,53700.0,0.05,15,PE,BFO-OPT,BFO
284023557,1109467,BANKEX24SEP53700CE,BANKEX,0,2024-09-30,53700.0,0.05,15,CE,BFO-OPT,BFO
283770885,1108480,BANKEX24SEP53600PE,BANKEX,0,2024-09-30,53600.0,0.05,15,PE,BFO-OPT,BFO
283920133,1109063,BANKEX24SEP53600CE,BANKEX,0,2024-09-30,53600.0,0.05,15,CE,BFO-OPT,BFO
283811845,1108640,BANKEX24SEP53500PE,BANKEX,0,2024-09-30,53500.0,0.05,15,PE,BFO-OPT,BFO
283961605,1109225,BANKEX24SEP53500CE,BANKEX,0,2024-09-30,53500.0,0.05,15,CE,BFO-OPT,BFO
283859461,1108826,BANKEX24SEP53400CE,BANKEX,0,2024-09-30,53400.0,0.05,15,CE,BFO-OPT,BFO
284018181,1109446,BANKEX24SEP53400PE,BANKEX,0,2024-09-30,53400.0,0.05,15,PE,BFO-OPT,BFO
284056837,1109597,BANKEX24SEP53300PE,BANKEX,0,2024-09-30,53300.0,0.05,15,PE,BFO-OPT,BFO
284075269,1109669,BANKEX24SEP53300CE,BANKEX,0,2024-09-30,53300.0,0.05,15,CE,BFO-OPT,BFO
283799045,1108590,BANKEX24SEP53200CE,BANKEX,0,2024-09-30,53200.0,0.05,15,CE,BFO-OPT,BFO
283954693,1109198,BANKEX24SEP53200PE,BANKEX,0,2024-09-30,53200.0,0.05,15,PE,BFO-OPT,BFO
283854085,1108805,BANKEX24SEP53100PE,BANKEX,0,2024-09-30,53100.0,0.05,15,PE,BFO-OPT,BFO
284005893,1109398,BANKEX24SEP53100CE,BANKEX,0,2024-09-30,53100.0,0.05,15,CE,BFO-OPT,BFO
283887365,1108935,BANKEX24SEP53000PE,BANKEX,0,2024-09-30,53000.0,0.05,15,PE,BFO-OPT,BFO
284045829,1109554,BANKEX24SEP53000CE,BANKEX,0,2024-09-30,53000.0,0.05,15,CE,BFO-OPT,BFO
283851013,1108793,BANKEX24SEP52900PE,BANKEX,0,2024-09-30,52900.0,0.05,15,PE,BFO-OPT,BFO
284003333,1109388,BANKEX24SEP52900CE,BANKEX,0,2024-09-30,52900.0,0.05,15,CE,BFO-OPT,BFO
284176645,1110065,BANKEX24SEP52800CE,BANKEX,0,2024-09-30,52800.0,0.05,15,CE,BFO-OPT,BFO
284260613,1110393,BANKEX24SEP52800PE,BANKEX,0,2024-09-30,52800.0,0.05,15,PE,BFO-OPT,BFO
284118021,1109836,BANKEX24SEP52700PE,BANKEX,0,2024-09-30,52700.0,0.05,15,PE,BFO-OPT,BFO
284199173,1110153,BANKEX24SEP52700CE,BANKEX,0,2024-09-30,52700.0,0.05,15,CE,BFO-OPT,BFO
284147717,1109952,BANKEX24SEP52600CE,BANKEX,0,2024-09-30,52600.0,0.05,15,CE,BFO-OPT,BFO
284227077,1110262,BANKEX24SEP52600PE,BANKEX,0,2024-09-30,52600.0,0.05,15,PE,BFO-OPT,BFO
284243717,1110327,BANKEX24SEP52500PE,BANKEX,0,2024-09-30,52500.0,0.05,15,PE,BFO-OPT,BFO
284248581,1110346,BANKEX24SEP52500CE,BANKEX,0,2024-09-30,52500.0,0.05,15,CE,BFO-OPT,BFO
283123717,1105952,BANKEX24OCT57600CE,BANKEX,0,2024-10-28,57600.0,0.05,15,CE,BFO-OPT,BFO
283235589,1106389,BANKEX24OCT57600PE,BANKEX,0,2024-10-28,57600.0,0.05,15,PE,BFO-OPT,BFO
283103237,1105872,BANKEX24OCT57700CE,BANKEX,0,2024-10-28,57700.0,0.05,15,CE,BFO-OPT,BFO
283208453,1106283,BANKEX24OCT57700PE,BANKEX,0,2024-10-28,57700.0,0.05,15,PE,BFO-OPT,BFO
283163397,1106107,BANKEX24OCT57500PE,BANKEX,0,2024-10-28,57500.0,0.05,15,PE,BFO-OPT,BFO
283269125,1106520,BANKEX24OCT57500CE,BANKEX,0,2024-10-28,57500.0,0.05,15,CE,BFO-OPT,BFO
283168005,1106125,BANKEX24OCT57800CE,BANKEX,0,2024-10-28,57800.0,0.05,15,CE,BFO-OPT,BFO
283275781,1106546,BANKEX24OCT57800PE,BANKEX,0,2024-10-28,57800.0,0.05,15,PE,BFO-OPT,BFO
283188485,1106205,BANKEX24OCT57400PE,BANKEX,0,2024-10-28,57400.0,0.05,15,PE,BFO-OPT,BFO
283199493,1106248,BANKEX24OCT57400CE,BANKEX,0,2024-10-28,57400.0,0.05,15,CE,BFO-OPT,BFO
283130373,1105978,BANKEX24OCT57900PE,BANKEX,0,2024-10-28,57900.0,0.05,15,PE,BFO-OPT,BFO
283141893,1106023,BANKEX24OCT57900CE,BANKEX,0,2024-10-28,57900.0,0.05,15,CE,BFO-OPT,BFO
283121157,1105942,BANKEX24OCT57300PE,BANKEX,0,2024-10-28,57300.0,0.05,15,PE,BFO-OPT,BFO
283227397,1106357,BANKEX24OCT57300CE,BANKEX,0,2024-10-28,57300.0,0.05,15,CE,BFO-OPT,BFO
283169541,1106131,BANKEX24OCT58000CE,BANKEX,0,2024-10-28,58000.0,0.05,15,CE,BFO-OPT,BFO
283277317,1106552,BANKEX24OCT58000PE,BANKEX,0,2024-10-28,58000.0,0.05,15,PE,BFO-OPT,BFO
283155973,1106078,BANKEX24OCT57200CE,BANKEX,0,2024-10-28,57200.0,0.05,15,CE,BFO-OPT,BFO
283265797,1106507,BANKEX24OCT57200PE,BANKEX,0,2024-10-28,57200.0,0.05,15,PE,BFO-OPT,BFO
283133445,1105990,BANKEX24OCT58100PE,BANKEX,0,2024-10-28,58100.0,0.05,15,PE,BFO-OPT,BFO
283241989,1106414,BANKEX24OCT58100CE,BANKEX,0,2024-10-28,58100.0,0.05,15,CE,BFO-OPT,BFO
283180549,1106174,BANKEX24OCT57100CE,BANKEX,0,2024-10-28,57100.0,0.05,15,CE,BFO-OPT,BFO
283287301,1106591,BANKEX24OCT57100PE,BANKEX,0,2024-10-28,57100.0,0.05,15,PE,BFO-OPT,BFO
283202565,1106260,BANKEX24OCT58200PE,BANKEX,0,2024-10-28,58200.0,0.05,15,PE,BFO-OPT,BFO
283215109,1106309,BANKEX24OCT58200CE,BANKEX,0,2024-10-28,58200.0,0.05,15,CE,BFO-OPT,BFO
283116037,1105922,BANKEX24OCT57000CE,BANKEX,0,2024-10-28,57000.0,0.05,15,CE,BFO-OPT,BFO
283223557,1106342,BANKEX24OCT57000PE,BANKEX,0,2024-10-28,57000.0,0.05,15,PE,BFO-OPT,BFO
283177989,1106164,BANKEX24OCT58300PE,BANKEX,0,2024-10-28,58300.0,0.05,15,PE,BFO-OPT,BFO
283281413,1106568,BANKEX24OCT58300CE,BANKEX,0,2024-10-28,58300.0,0.05,15,CE,BFO-OPT,BFO
283194629,1106229,BANKEX24OCT56900PE,BANKEX,0,2024-10-28,56900.0,0.05,15,PE,BFO-OPT,BFO
283294981,1106621,BANKEX24OCT56900CE,BANKEX,0,2024-10-28,56900.0,0.05,15,CE,BFO-OPT,BFO
283248389,1106439,BANKEX24OCT58400PE,BANKEX,0,2024-10-28,58400.0,0.05,15,PE,BFO-OPT,BFO
283485189,1107364,BANKEX24OCT62900CE,BANKEX,0,2024-10-28,62900.0,0.05,15,CE,BFO-OPT,BFO
283559685,1107655,BANKEX24OCT62900PE,BANKEX,0,2024-10-28,62900.0,0.05,15,PE,BFO-OPT,BFO
283314437,1106697,BANKEX24OCT62800PE,BANKEX,0,2024-10-28,62800.0,0.05,15,PE,BFO-OPT,BFO
283371525,1106920,BANKEX24OCT62800CE,BANKEX,0,2024-10-28,62800.0,0.05,15,CE,BFO-OPT,BFO
283134981,1105996,BANKEX24OCT62700CE,BANKEX,0,2024-10-28,62700.0,0.05,15,CE,BFO-OPT,BFO
283245829,1106429,BANKEX24OCT62700PE,BANKEX,0,2024-10-28,62700.0,0.05,15,PE,BFO-OPT,BFO
283269381,1106521,BANKEX24OCT62600PE,BANKEX,0,2024-10-28,62600.0,0.05,15,PE,BFO-OPT,BFO
283278341,1106556,BANKEX24OCT62600CE,BANKEX,0,2024-10-28,62600.0,0.05,15,CE,BFO-OPT,BFO
283199749,1106249,BANKEX24OCT62500PE,BANKEX,0,2024-10-28,62500.0,0.05,15,PE,BFO-OPT,BFO
283300869,1106644,BANKEX24OCT62500CE,BANKEX,0,2024-10-28,62500.0,0.05,15,CE,BFO-OPT,BFO
283129093,1105973,BANKEX24OCT62400PE,BANKEX,0,2024-10-28,62400.0,0.05,15,PE,BFO-OPT,BFO
283239685,1106405,BANKEX24OCT62400CE,BANKEX,0,2024-10-28,62400.0,0.05,15,CE,BFO-OPT,BFO
283156485,1106080,BANKEX24OCT62300PE,BANKEX,0,2024-10-28,62300.0,0.05,15,PE,BFO-OPT,BFO
283262213,1106493,BANKEX24OCT62300CE,BANKEX,0,2024-10-28,62300.0,0.05,15,CE,BFO-OPT,BFO
283192581,1106221,BANKEX24OCT62200CE,BANKEX,0,2024-10-28,62200.0,0.05,15,CE,BFO-OPT,BFO
283297541,1106631,BANKEX24OCT62200PE,BANKEX,0,2024-10-28,62200.0,0.05,15,PE,BFO-OPT,BFO
283116293,1105923,BANKEX24OCT62100PE,BANKEX,0,2024-10-28,62100.0,0.05,15,PE,BFO-OPT,BFO
283218949,1106324,BANKEX24OCT62100CE,BANKEX,0,2024-10-28,62100.0,0.05,15,CE,BFO-OPT,BFO
